window_start_sec,window_end_sec,window_mid_min,whistle_count,click_train_count,whistle_cluster0_count,click_cluster0_count,whistle_cluster1_count,click_cluster1_count,whistle_cluster2_count,click_cluster2_count,whistle_cluster0_ratio,click_cluster0_ratio,whistle_cluster1_ratio,click_cluster1_ratio,whistle_cluster2_ratio,click_cluster2_ratio,mean_official_ici,min_official_ici,mean_click_rate,mean_click_energy,mean_whistle_energy,mean_whistle_centroid,mean_whistle_bandwidth,foraging_score,social_score,arousal_score,conflict_like_score,avoidance_stress_score,courtship_affiliative_score,positive_like_score,negative_like_score,final_behavior_candidate,confidence,valence_candidate,arousal_level
3450.0,3480.0,57.75,3,7,2,2,1,5,0,0,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.0,0.0,20.0,10.0,90.5268616971998,0.050928552235875765,0.05424590657154716,7090.905101899811,1281.25,0.2849613996439538,0.36777777777777776,0.16927021268822456,0.2295346488473755,0.2389425553330929,0.16260079030173413,0.13664045638789796,0.16654865286745144,Social communication candidate,low,unknown / mixed,low
3480.0,3510.0,58.25,1,5,1,0,0,5,0,0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,5.0,116.84809082545466,0.05270030871033664,0.0606839619576931,1188.0719694619047,1500.0,0.2567817240084865,0.41174603174603175,0.01858764725303579,0.226027534972792,0.0,0.11253338629898244,0.207351057196847,0.02106526192917959,Social communication candidate,medium,positive-like candidate,low
3510.0,3540.0,58.75,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0609201826155185,1231.1414789916375,1500.0,0.0,0.38,0.018864714812246042,0.011354998309922672,0.02866725268672464,0.16872900033801547,0.16042668733534204,0.0,Social communication candidate,low,positive-like candidate,low
3540.0,3570.0,59.25,0,20,0,0,0,20,0,0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,20.0,116.78577767684867,0.042371791228651964,,,,0.23499608245743875,0.12698412698412698,0.0,0.10276296657379219,0.0828602557410523,0.08482914257470617,0.08784753209555995,0.05420653433668175,Foraging-like acoustic activity,low,unknown / mixed,low
3570.0,3600.0,59.75,0,9,0,1,0,8,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,37.77777777777778,10.0,95.57575124990805,0.04494783033927276,,,,0.2500825949789572,0.05714285714285714,0.0,0.07022984889787373,0.02677332503887072,0.004508939796062379,0.08548090802784093,0.02805701481031906,Foraging-like acoustic activity,low,unknown / mixed,low
3600.0,3630.0,60.25,1,9,1,0,0,9,0,0,1.0,0.0,0.0,1.0,0.0,0.0,57.22222222222222,40.0,100.26804104268501,0.04709336989455749,0.0485255345702171,1410.5999341381262,1875.0,0.21131443251590362,0.43714285714285717,0.021088695622541065,0.2312631142394658,0.0,0.1510559192203547,0.20129540282301228,0.01958840053689266,Social communication candidate,medium,positive-like candidate,low
3630.0,3660.0,60.75,1,5,1,0,0,5,0,0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,10.0,105.21601515075261,0.04333898499608034,0.0467489771544933,2073.773495077019,1218.75,0.28288204275068385,0.41174603174603175,0.023483255010735456,0.2147539381740612,0.0,0.1095680419102891,0.21986824779623532,0.018098624601163744,Social communication candidate,medium,positive-like candidate,low
3660.0,3690.0,61.25,0,8,0,0,0,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0,71.875,35.0,97.24961330753976,0.046171629801392514,,,,0.1772075851211597,0.050793650793650794,0.0,0.0681894840614383,0.0,0.011872967115861353,0.06442295243111726,0.016247271802455783,Uncertain mixed acoustic state,low,unknown / mixed,low
3690.0,3720.0,61.75,0,16,0,0,0,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,51.25,20.0,107.64612345315595,0.048254499910399255,,,,0.22980459394247144,0.10158730158730159,0.0,0.09551674921100473,0.02728977266909105,0.05684049327406668,0.09066842566357652,0.03047316468684739,Foraging-like acoustic activity,low,unknown / mixed,low
3720.0,3750.0,62.25,2,28,2,0,0,28,0,0,1.0,0.0,0.0,1.0,0.0,0.0,37.32142857142857,10.0,108.26113323076355,0.05430236538606027,0.05384868569672105,1777.3937051555517,1218.75,0.2605431460916481,0.5877777777777777,0.028243300824520118,0.2992541848698339,0.07757485991379322,0.285873867141037,0.24652013069267834,0.057129645163886175,Social communication candidate,medium,positive-like candidate,low
3750.0,3780.0,62.75,2,28,2,10,0,17,0,1,1.0,0.35714285714285715,0.0,0.6071428571428571,0.0,0.03571428571428571,30.535714285714285,5.0,114.31821290341065,0.07482669595628974,0.05080513469874855,1606.9385453557452,1500.0,0.30773783766322454,0.5877777777777777,0.027948896260779392,0.3177091948367123,0.00603688484081269,0.27274392683334603,0.2753862635209117,0.03133792895670423,Social communication candidate,medium,positive-like candidate,low
3780.0,3810.0,63.25,0,20,0,11,0,4,0,5,0.0,0.55,0.0,0.2,0.0,0.25,30.75,5.0,128.00745633700166,0.15851291120052338,,,,0.4577495186009303,0.12698412698412698,0.0,0.21040454919196214,0.008538149410437651,0.018750138822373863,0.15209928654298469,0.05843614040426463,Foraging-like acoustic activity,medium,positive-like candidate,low
3810.0,3840.0,63.75,1,19,0,8,1,6,0,5,0.0,0.42105263157894735,1.0,0.3157894736842105,0.0,0.2631578947368421,22.36842105263158,5.0,176.5631604139738,0.2021190865259421,0.1596221029758453,18512.568718184066,33750.0,0.5174759314372825,0.15063492063492062,0.5220153093783787,0.4273970851848688,0.34185630910793785,0.1692873014374745,0.03521908745631805,0.38523214269371375,Foraging-like acoustic activity,medium,negative-like candidate,medium
3840.0,3870.0,64.25,0,15,0,9,0,1,0,5,0.0,0.6,0.0,0.06666666666666667,0.0,0.3333333333333333,36.0,5.0,126.65676350451625,0.14385604560375212,,,,0.4786616387073142,0.09523809523809523,0.0,0.18094729881664104,0.0,0.0,0.15610452675971048,0.049045840300110076,Foraging-like acoustic activity,medium,positive-like candidate,low
3870.0,3900.0,64.75,2,10,1,1,1,4,0,5,0.5,0.1,0.5,0.4,0.0,0.5,12.0,5.0,178.38279578318415,0.18710885718464848,0.17606677487492556,9104.933515057908,17859.375,0.6361110121482185,0.2984920634920635,0.2728414964053034,0.3879790639975331,0.12802197833337028,0.07712246096132586,0.20856106904070254,0.2031970524064044,Foraging-like acoustic activity,medium,unknown / mixed,low
3900.0,3930.0,65.25,5,3,5,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,0.0,46.666666666666664,20.0,79.19355651142173,0.12099172423283254,0.116368356347084,949.4539606954006,1200.0,0.21853110028186934,0.5190476190476191,0.042863661515217644,0.2933510765992776,0.0,0.1454807074809135,0.2220519906902996,0.03338846625564783,Social communication candidate,medium,positive-like candidate,low
3930.0,3960.0,65.75,2,15,2,0,0,15,0,0,1.0,0.0,0.0,1.0,0.0,0.0,50.666666666666664,10.0,85.74482667252427,0.12419198056062061,0.11759345978498456,1413.1183056528696,1078.125,0.21472537735986222,0.5052380952380953,0.025498835782553565,0.3346407159144055,0.03932778521893025,0.18891249563086077,0.19228686385404048,0.06413580678935696,Social communication candidate,medium,positive-like candidate,low
3960.0,3990.0,66.25,0,14,0,2,0,7,0,5,0.0,0.14285714285714285,0.0,0.5,0.0,0.35714285714285715,25.0,5.0,190.15318347687767,0.145758538373879,,,,0.5594928127767206,0.08888888888888889,0.0,0.17953595858237872,0.0,0.0,0.1819616968971386,0.04950425217049921,Foraging-like acoustic activity,medium,positive-like candidate,low
3990.0,4020.0,66.75,0,17,0,14,0,0,0,3,0.0,0.8235294117647058,0.0,0.0,0.0,0.17647058823529413,17.352941176470587,5.0,114.15952670781793,0.15861931267906637,,,,0.4198528434968767,0.10793650793650794,0.0,0.20097935438399187,0.0,0.00535736994763579,0.13522611748013785,0.05415229784392096,Foraging-like acoustic activity,medium,positive-like candidate,low
4020.0,4050.0,67.25,0,23,0,15,0,3,0,5,0.0,0.6521739130434783,0.0,0.13043478260869565,0.0,0.21739130434782608,21.73913043478261,5.0,140.20322727719457,0.1661412738587545,,,,0.47339792458677216,0.14603174603174604,0.0,0.22699845610691288,0.0,0.03515881909935824,0.16330402248758213,0.0575446977326576,Foraging-like acoustic activity,medium,positive-like candidate,low
4050.0,4080.0,67.75,0,7,0,4,0,0,0,3,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,35.0,5.0,144.9086953137501,0.16244157829454964,,,,0.5052814749899794,0.044444444444444446,0.0,0.1727758639888381,0.00804616258988694,0.0,0.1430042164023696,0.05742565889487579,Foraging-like acoustic activity,medium,positive-like candidate,low
4080.0,4110.0,68.25,0,32,0,24,0,3,0,5,0.0,0.75,0.0,0.09375,0.0,0.15625,23.28125,5.0,118.59667352537959,0.1468843684997409,,,,0.42946163543584875,0.19682539682539685,0.0,0.2377222544017041,0.10001076911463712,0.10275369822296562,0.14256363237480513,0.09868382561837362,Foraging-like acoustic activity,medium,unknown / mixed,low
4110.0,4140.0,68.75,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,80.0,82.49762218625374,0.0725855231285095,,,,0.1485335176530574,0.006349206349206349,0.0,0.0704481113568288,0.1202163648484339,0.0,0.0036553494165558267,0.07780182220430437,Uncertain mixed acoustic state,low,unknown / mixed,low
4140.0,4170.0,69.25,0,17,0,0,0,17,0,0,0.0,0.0,0.0,1.0,0.0,0.0,61.470588235294116,20.0,86.87293616731648,0.06274600392755336,,,,0.19208062280711025,0.10793650793650794,0.0,0.11212232693882238,0.07089930629033318,0.06868321957462298,0.06443812189968716,0.05495702606876157,Uncertain mixed acoustic state,low,unknown / mixed,low
4170.0,4200.0,69.75,0,14,0,7,0,7,0,0,0.0,0.5,0.0,0.5,0.0,0.0,40.714285714285715,5.0,57.967543958434455,0.0782518519886902,,,,0.21562776480555723,0.08888888888888889,0.0,0.11696960343124801,0.0035144211377522785,0.04014719301930561,0.07950023136813254,0.029187517379591993,Uncertain mixed acoustic state,low,unknown / mixed,low
4200.0,4230.0,70.25,1,27,1,12,0,15,0,0,1.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,27.22222222222222,5.0,67.576358449663,0.09592170489055135,0.0596905499696731,1295.746323006623,1218.75,0.2521304465186722,0.5514285714285714,0.018478180842988415,0.3357419728873111,0.07492562327628924,0.259139801833089,0.21693451573912678,0.07220757143920105,Social communication candidate,medium,positive-like candidate,low
4230.0,4260.0,70.75,2,50,2,0,0,50,0,0,1.0,0.0,0.0,1.0,0.0,0.0,29.3,10.0,109.69699538939196,0.06901200853288168,0.06376057304441925,1370.7842022501898,1171.875,0.27905277521980143,0.49253968253968256,0.02549387879408306,0.38457609494160827,0.1532117967766019,0.1508218450153371,0.16563555079315465,0.134764765156898,Social communication candidate,medium,unknown / mixed,low
4260.0,4290.0,71.25,1,8,1,1,0,7,0,0,1.0,0.125,0.0,0.875,0.0,0.0,23.75,10.0,114.51293716423368,0.06684560235589738,0.07268837839365,1144.483793612049,1687.5,0.29471265654362033,0.4307936507936508,0.018842002454764344,0.2508989653594374,0.1694679358440392,0.12283005657176943,0.17936989907856898,0.10322456187752597,Social communication candidate,medium,unknown / mixed,low
4290.0,4320.0,71.75,0,12,0,2,0,8,0,2,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,33.75,5.0,128.9232056280104,0.10690151900053019,,,,0.37766887905404684,0.0761904761904762,0.0,0.13717340000972938,0.0,0.0,0.12531780195171185,0.03658211857483386,Foraging-like acoustic activity,low,positive-like candidate,low
4320.0,4350.0,72.25,3,33,3,9,0,23,0,1,1.0,0.2727272727272727,0.0,0.696969696969697,0.0,0.030303030303030304,29.242424242424242,5.0,95.71928943143091,0.10230085219849237,0.06514534354209896,1620.5521601680784,1406.25,0.2945024253573957,0.6304761904761904,0.03443576007630056,0.36171862173383545,0.12511529633510324,0.2953272191531823,0.24699572398544772,0.0952191244014704,Social communication candidate,medium,positive-like candidate,low
4350.0,4380.0,72.75,7,37,6,12,1,24,0,1,0.8571428571428571,0.32432432432432434,0.14285714285714285,0.6486486486486487,0.0,0.02702702702702703,24.864864864864863,5.0,91.50750036585892,0.07923619308181708,0.06970616376825738,5352.724065990472,1593.75,0.29956473877030637,0.6750793650793651,0.12850351252677522,0.3538904103244154,0.11884191347852538,0.3254756368477223,0.2727557713883655,0.10177930242233209,Social communication candidate,high,positive-like candidate,low
4380.0,4410.0,73.25,3,56,2,42,1,13,0,1,0.6666666666666666,0.75,0.3333333333333333,0.23214285714285715,0.0,0.017857142857142856,23.125,5.0,80.62626606840452,0.1031307630640055,0.08384280900160469,10783.806334750914,13000.0,0.2915572450910491,0.36777777777777776,0.22644922662989125,0.4389887171985209,0.2653665536484522,0.119390807542086,0.06950678221019785,0.2631841788205974,Conflict-like high-intensity activity,low,negative-like candidate,low
4410.0,4440.0,73.75,6,51,4,36,2,15,0,0,0.6666666666666666,0.7058823529411765,0.3333333333333333,0.29411764705882354,0.0,0.0,18.92156862745098,5.0,76.47071795646136,0.10061927928644067,0.07826363729933893,6161.712253741241,2125.0,0.2768141786670196,0.4895238095238095,0.18569910190930924,0.4197481054297649,0.17825003512976448,0.2047827812758812,0.14668373640780052,0.19083560166210214,Social communication candidate,low,unknown / mixed,low
4440.0,4470.0,74.25,0,26,0,21,0,0,0,5,0.0,0.8076923076923077,0.0,0.0,0.0,0.19230769230769232,19.807692307692307,5.0,112.16326828933379,0.1381994941486762,,,,0.4466339709627887,0.16507936507936508,0.0,0.21062534479949963,0.11518383653451389,0.06664337494278044,0.13862404154921196,0.10078969235845137,Foraging-like acoustic activity,medium,unknown / mixed,low
4470.0,4500.0,74.75,5,37,2,30,3,5,0,2,0.4,0.8108108108108109,0.6,0.13513513513513514,0.0,0.05405405405405406,21.62162162162162,5.0,73.88886860286753,0.11835538545573075,0.09750891402363772,13260.673087227444,13800.0,0.317911730661432,0.4550793650793651,0.33799796447598357,0.39532894261077955,0.32775042863766424,0.3059471034407958,0.11551853007456558,0.28519051093401376,Social communication candidate,low,negative-like candidate,medium
4500.0,4530.0,75.25,0,27,0,24,0,0,0,3,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,19.074074074074073,5.0,86.47035839048495,0.13346229217670577,,,,0.36930000548011993,0.17142857142857143,0.0,0.20940942791050854,0.055643960216943046,0.08997239903616001,0.12966404063351078,0.07261879615201663,Foraging-like acoustic activity,low,unknown / mixed,low
4530.0,4560.0,75.75,0,63,0,60,0,3,0,0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,16.825396825396826,5.0,78.82963391853482,0.14993843306151647,,,,0.2831317908005706,0.0,0.0,0.3389655122487115,0.22116659501627808,0.0,0.0,0.21816289704437417,Conflict-like high-intensity activity,low,negative-like candidate,low
4560.0,4590.0,76.25,4,36,0,31,4,0,0,5,0.0,0.8611111111111112,1.0,0.0,0.0,0.1388888888888889,15.694444444444445,5.0,94.71339047856065,0.1584260567194885,0.11652370728552337,20361.580629506574,23507.8125,0.42118354095701166,0.2914285714285715,0.5246988333497544,0.43283671904843635,0.4967508146479849,0.28891023371319613,0.024518377101284128,0.4362561992142111,Avoidance / stress-like arousal,low,negative-like candidate,medium
4590.0,4620.0,76.75,3,49,0,43,2,4,1,2,0.0,0.8775510204081632,0.6666666666666666,0.08163265306122448,0.3333333333333333,0.04081632653061224,16.73469387755102,5.0,68.45653391073036,0.1338538056125446,0.16207629193862275,16763.12933963319,32406.25,0.3191856502529404,0.1788888888888889,0.5035953334095786,0.5598231865719632,0.44865703635762677,0.10469823263501923,0.0,0.47171951500970155,Conflict-like high-intensity activity,medium,negative-like candidate,medium
4620.0,4650.0,77.25,1,50,0,47,1,3,0,0,0.0,0.94,1.0,0.06,0.0,0.0,23.5,5.0,68.26479611363398,0.12110410958528516,0.1013311445713043,15735.86308414906,24187.5,0.26073609026223626,0.11253968253968256,0.4768799442194147,0.4398587794780788,0.420722110621321,0.17242864509955605,0.0,0.42177055905985256,Conflict-like high-intensity activity,low,negative-like candidate,medium
4650.0,4680.0,77.75,1,46,0,35,1,10,0,1,0.0,0.7608695652173914,1.0,0.21739130434782608,0.0,0.021739130434782608,24.347826086956523,5.0,63.84383753982223,0.09669791275392405,0.1298069208860397,18726.037279136483,33656.25,0.27792516110224635,0.13793650793650797,0.5231211799125989,0.4098479247196616,0.4398578233571777,0.20546919235942798,0.0,0.4253165539546551,Avoidance / stress-like arousal,low,negative-like candidate,medium
4680.0,4710.0,78.25,3,8,3,0,0,8,0,0,1.0,0.0,0.0,1.0,0.0,0.0,38.125,5.0,119.70055018521387,0.06532555399462575,0.0646426379680633,1139.1137703213465,1562.5,0.2673347393665015,0.4907936507936508,0.031784284014304325,0.2479905016125486,0.14173053245122458,0.1558873327565709,0.20459451803884762,0.08331322435125632,Social communication candidate,medium,positive-like candidate,low
4710.0,4740.0,78.75,1,1,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,114.27815620660007,0.06895412504673,0.0620135329663753,1426.5568245192778,1593.75,0.3352982834086756,0.38634920634920633,0.020389207781250255,0.22864125872670457,0.0,0.06583113919197157,0.22261916443216792,0.026149901158215694,Social communication candidate,low,positive-like candidate,low
4740.0,4770.0,79.25,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,40.0,92.83924568112884,0.0624741129577159,,,,0.24320912378288198,0.006349206349206349,0.0,0.06107668292950445,0.0,0.0,0.06965733130230023,0.020424458072945607,Foraging-like acoustic activity,low,unknown / mixed,low
4770.0,4800.0,79.75,0,4,0,0,0,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,71.25,15.0,98.58697312118909,0.059550492092967006,,,,0.17956449863220247,0.025396825396825397,0.0,0.06789083047542628,0.0,0.0,0.053908896807214404,0.019952266856875386,Uncertain mixed acoustic state,low,unknown / mixed,low
4800.0,4830.0,80.25,0,8,0,0,0,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0,60.625,30.0,97.6713173813828,0.06095265038311476,,,,0.20197887072067502,0.050793650793650794,0.0,0.08188878753391787,0.0005834002721296291,0.004178849301462367,0.06883726128117135,0.021304558140281968,Uncertain mixed acoustic state,low,unknown / mixed,low
4830.0,4860.0,80.75,0,35,0,1,0,34,0,0,0.0,0.02857142857142857,0.0,0.9714285714285714,0.0,0.0,33.142857142857146,5.0,111.15250681563937,0.06074333286711143,,,,0.27178514527903563,0.17777777777777778,0.0,0.16740907418312,0.13751505649097298,0.1254944894409022,0.09052331446998321,0.09380828471836317,Foraging-like acoustic activity,low,unknown / mixed,low
4860.0,4890.0,81.25,3,23,3,0,0,23,0,0,1.0,0.0,0.0,1.0,0.0,0.0,30.869565217391305,10.0,116.69935349080072,0.05867823051369705,0.05705037961403523,1867.618231065486,1718.75,0.2808673024258553,0.586031746031746,0.03691640976383281,0.28803356409493086,0.044297768787788454,0.259457921933938,0.2645333301379087,0.040224263435735264,Social communication candidate,medium,positive-like candidate,low
4890.0,4920.0,81.75,1,8,1,1,0,7,0,0,1.0,0.125,0.0,0.875,0.0,0.0,48.75,25.0,115.75262576392493,0.06093034707009789,0.0599251426756382,1211.1631958898329,1687.5,0.24129014560896467,0.4307936507936508,0.019270953223891406,0.24303764786022458,0.05962120737926462,0.1350868222585431,0.190492097617397,0.05112786309747833,Social communication candidate,medium,positive-like candidate,low
4920.0,4950.0,82.25,6,6,6,0,0,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0,26.666666666666668,10.0,88.54013458642765,0.05738647468388076,0.0582172945141792,1236.9241447566349,1562.5,0.2689857343447669,0.5680952380952381,0.052413501342435685,0.23308559156644595,0.0,0.1838000205320432,0.2798621866935918,0.0068483716024574925,Social communication candidate,medium,positive-like candidate,low
4950.0,4980.0,82.75,9,2,9,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,22.5,5.0,97.48513728578251,0.0577235892415046,0.05752225509948196,1353.8449188285856,2583.3333333333335,0.2847203389405851,0.6326984126984126,0.0760771241119293,0.2205700730522397,0.0,0.19318001283953026,0.31819538242781853,0.0,Social communication candidate,medium,positive-like candidate,low
4980.0,5010.0,83.25,6,8,6,0,0,8,0,0,1.0,0.0,0.0,1.0,0.0,0.0,54.375,5.0,103.63097926115319,0.055757442023605074,0.057203397154807996,1971.0110570743952,3593.75,0.22001417454617628,0.5807936507936509,0.06292913276785689,0.23773600074553378,0.0028423339533414915,0.20790234589403897,0.26633072023630905,0.009953429474464245,Social communication candidate,medium,positive-like candidate,low
5010.0,5040.0,83.75,6,2,6,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,7.5,5.0,106.60976902787505,0.04935004003345965,0.05878074591358498,1751.7890888173079,1703.125,0.32413974496972475,0.5426984126984127,0.05612671383494988,0.21304389585012523,0.0,0.14630136707412528,0.2937500276986518,0.004385944409771914,Social communication candidate,medium,positive-like candidate,low
5040.0,5070.0,84.25,2,6,2,1,0,5,0,0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,69.16666666666667,40.0,101.9102692759568,0.0559079510470231,0.0575703121721744,1413.2582236822134,1546.875,0.186574023436459,0.4480952380952381,0.026836634275520688,0.23159467854638408,0.0,0.14658054531771708,0.1974653617817026,0.019211178632052836,Social communication candidate,medium,positive-like candidate,low
5070.0,5100.0,84.75,0,35,0,22,0,13,0,0,0.0,0.6285714285714286,0.0,0.37142857142857144,0.0,0.0,40.142857142857146,5.0,81.6089513979958,0.07711125920925817,,,,0.2345161682074287,0.17777777777777778,0.0,0.18257914914083545,0.14310540305171401,0.1299142698636805,0.07153056336742089,0.10163346690589703,Foraging-like acoustic activity,low,unknown / mixed,low
5100.0,5130.0,85.25,0,10,0,6,0,4,0,0,0.0,0.6,0.0,0.4,0.0,0.0,43.5,15.0,54.000857192573356,0.09213972426950924,,,,0.2066110921245876,0.06349206349206349,0.0,0.1171427090363305,0.09851771569069138,0.011439715958292566,0.04111306918146222,0.07580911069971728,Uncertain mixed acoustic state,low,unknown / mixed,low
5130.0,5160.0,85.75,1,1,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,60.0,106.47622139263107,0.0589424073696136,0.0545370355248451,1363.8206798123308,1593.75,0.20990962898453347,0.38634920634920633,0.019985624116657663,0.21796867216514013,0.013044620781660278,0.0930433873891129,0.17867375615677247,0.028203858480496752,Social communication candidate,low,positive-like candidate,low
5160.0,5190.0,86.25,2,3,2,0,0,3,0,0,1.0,0.0,0.0,1.0,0.0,0.0,68.33333333333333,5.0,96.27151813541253,0.05257694174846011,0.05557099170982835,1512.8702109582805,3703.125,0.1841768011093849,0.429047619047619,0.033627174058124404,0.2186109763086193,0.0,0.12679958737354202,0.19195001606712747,0.018882133662498787,Social communication candidate,medium,positive-like candidate,low
5190.0,5220.0,86.75,2,4,2,0,0,4,0,0,1.0,0.0,0.0,1.0,0.0,0.0,52.5,10.0,104.65588883207447,0.0527954958379268,0.04639394208788865,1673.043033185027,1500.0,0.22485526358140373,0.4353968253968254,0.028374148586512493,0.22027761600844867,0.0,0.12594961455821999,0.20854462887952813,0.017462471510735725,Social communication candidate,medium,positive-like candidate,low
5220.0,5250.0,87.25,0,38,0,30,0,8,0,0,0.0,0.7894736842105263,0.0,0.21052631578947367,0.0,0.0,35.0,5.0,77.86530099012336,0.06576554271343504,,,,0.24290199679244562,0.15873015873015875,0.0,0.1815875539583423,0.16933670625313896,0.10557828032603289,0.05963382755513996,0.11594763788980852,Foraging-like acoustic activity,low,unknown / mixed,low
5250.0,5280.0,87.75,1,5,1,4,0,1,0,0,1.0,0.8,0.0,0.2,0.0,0.0,22.0,5.0,139.02253807694237,0.10255351588129995,0.0456865616142749,1555.382664100911,1593.75,0.316811199465979,0.41174603174603175,0.02121794860801667,0.2694369562165311,0.11337374401807816,0.09184560695873609,0.18699511122932805,0.0878028044436196,Social communication candidate,medium,positive-like candidate,low
5280.0,5310.0,88.25,1,24,1,14,0,9,0,1,1.0,0.5833333333333334,0.0,0.375,0.0,0.041666666666666664,37.5,5.0,80.78600904660804,0.07944103982299562,0.0467821471393108,2578.2866988106,9187.5,0.2699502882661499,0.5323809523809524,0.049456077628733296,0.30853758490652905,0.09640598302338962,0.23815956822260706,0.21739125823677496,0.0814049197464143,Social communication candidate,medium,positive-like candidate,low
5310.0,5340.0,88.75,0,37,0,29,0,8,0,0,0.0,0.7837837837837838,0.0,0.21621621621621623,0.0,0.0,32.83783783783784,5.0,73.45553738203157,0.08333962169047944,,,,0.2443108605646541,0.16507936507936508,0.0,0.194700908697387,0.0766289841909152,0.1102928842428299,0.08222699682639834,0.07786645616809251,Foraging-like acoustic activity,low,unknown / mixed,low
5340.0,5370.0,89.25,1,35,1,28,0,7,0,0,1.0,0.8,0.0,0.2,0.0,0.0,30.0,5.0,68.01550207299978,0.09268955524478636,0.0681387558579444,6832.967551232291,10406.25,0.24641958007872883,0.5577777777777778,0.08030251411737001,0.35971785948710217,0.05610560038845825,0.2631058454201671,0.21530509508430987,0.08354260715209932,Social communication candidate,medium,positive-like candidate,low
5370.0,5400.0,89.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.16363636363636366,0.0,0.0,0.07363636363636365,Low-activity / no annotated acoustic event,low,unknown / mixed,low
5400.0,5430.0,90.25,0,2,0,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,20.0,71.67544140156893,0.08366633951663971,,,,0.1839340016813241,0.012698412698412698,0.0,0.083892605273045,0.0,0.0,0.04492340472083564,0.02745764994080384,Uncertain mixed acoustic state,low,unknown / mixed,low
5430.0,5460.0,90.75,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.009090909090909092,0.0,0.0,0.004090909090909091,Low-activity / no annotated acoustic event,low,unknown / mixed,low
5460.0,5490.0,91.25,2,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0617226548492908,1199.9458508722078,1687.5,0.0,0.41,0.02586545834428583,0.011504572235459842,0.014880377180674264,0.18219908555290804,0.1773285340341935,0.0,Social communication candidate,medium,positive-like candidate,low
5490.0,5520.0,91.75,0,2,0,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,72.5,55.0,107.46738547465941,0.04747344739735125,,,,0.18347553007159215,0.012698412698412698,0.0,0.05034841189698275,0.0,0.0,0.05482619767024814,0.015717182259182054,Uncertain mixed acoustic state,low,unknown / mixed,low
5520.0,5550.0,92.25,0,3,0,0,0,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0,43.333333333333336,10.0,92.9135737200126,0.04954561342795686,,,,0.23601822611390233,0.01904761904761905,0.0,0.055443534100815366,0.0,0.0,0.07454474748104978,0.01654809407814252,Foraging-like acoustic activity,low,unknown / mixed,low
5550.0,5580.0,92.75,2,2,2,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,97.44156359178145,0.044337539002299295,0.04450381547212595,1466.3361938716891,1078.125,0.31186172817178426,0.4226984126984127,0.02584118819278785,0.20573712679938133,0.0,0.0962183242438621,0.23764475253459583,0.01377147011357914,Social communication candidate,medium,positive-like candidate,low
5580.0,5610.0,93.25,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0427163690328598,1469.25713919521,1593.75,0.0,0.38,0.020663900297927345,0.007961963955941892,0.020725197950718234,0.16940760720881162,0.1634301113255379,0.0,Social communication candidate,low,positive-like candidate,low
5610.0,5640.0,93.75,0,2,0,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,92.755048057901,0.0466513484716415,,,,0.30836366919465663,0.012698412698412698,0.0,0.04958647650791876,0.0,0.0,0.0987656269800399,0.015450504873009658,Foraging-like acoustic activity,low,positive-like candidate,low
