file_name,file_path,sample_rate,num_samples,duration_sec,rms_energy,peak_amplitude,mean_abs_amplitude,zero_crossing_rate,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_85_hz,dominant_frequency_hz,low_freq_est_hz,high_freq_est_hz,bandwidth_est_hz
178_whistle.wav,/Users/nfot413/dolphin_project/data/segments/178_whistle.wav,192000,185280,0.965,0.049053698778152466,0.5528733134269714,0.038115665316581726,0.04833765112262522,1552.6123791355983,5503.5933853958795,1218.75,656.25,0.0,1781.25,1781.25
179_whistle.wav,/Users/nfot413/dolphin_project/data/segments/179_whistle.wav,192000,24960,0.13,0.03758539259433746,0.13806574046611786,0.030221905559301376,0.057291666666666664,1859.0382082112083,6845.202690182134,1218.75,843.75,0.0,1125.0,1125.0
180_whistle.wav,/Users/nfot413/dolphin_project/data/segments/180_whistle.wav,192000,91008,0.474,0.038266804069280624,0.40964993834495544,0.030260944738984108,0.05743451125175809,2324.7635149339444,7250.6093210127765,1781.25,843.75,0.0,1500.0,1500.0
181_whistle.wav,/Users/nfot413/dolphin_project/data/segments/181_whistle.wav,192000,167808,0.874,0.03326898813247681,0.1598864644765854,0.02652336284518242,0.06907894736842106,2365.725886171303,7806.71700974224,1593.75,750.0,0.0,1593.75,1593.75
182_whistle.wav,/Users/nfot413/dolphin_project/data/segments/182_whistle.wav,192000,157088,0.8181666666666667,0.04290094971656799,0.3582567870616913,0.03253863751888275,0.05798024037482176,1652.1433763028451,6333.80515997437,1218.75,93.75,0.0,1125.0,1125.0
183_whistle.wav,/Users/nfot413/dolphin_project/data/segments/183_whistle.wav,192000,24264,0.126375,0.040098972618579865,0.13217566907405853,0.03227179870009422,0.05168150346191889,1630.83760025651,5974.887971454295,1125.0,937.5,0.0,1125.0,1125.0
184_whistle.wav,/Users/nfot413/dolphin_project/data/segments/184_whistle.wav,192000,33024,0.172,0.0404118150472641,0.22669148445129395,0.03143232315778732,0.062257751937984496,2012.8806443049575,6890.211891589344,1312.5,1031.25,0.0,1593.75,1593.75
185_whistle.wav,/Users/nfot413/dolphin_project/data/segments/185_whistle.wav,192000,40128,0.209,0.06315146386623383,0.3489181101322174,0.04557352513074875,0.046251993620414676,1535.7516815007991,3837.926896951873,1781.25,937.5,187.5,2062.5,1875.0
186_whistle.wav,/Users/nfot413/dolphin_project/data/segments/186_whistle.wav,192000,133440,0.695,0.05440758913755417,0.9941099286079407,0.031632862985134125,0.07320893285371703,10156.174317085804,13216.265521633795,22687.5,375.0,0.0,8437.5,8437.5
187_whistle.wav,/Users/nfot413/dolphin_project/data/segments/187_whistle.wav,192000,86208,0.449,0.1589183658361435,0.9967039823532104,0.09307492524385452,0.08326373422420193,11971.391880640373,10323.230386970405,22406.25,7031.25,6468.75,12000.0,5531.25
